,Frames,Angles,label
196,27.63636364,217.2453339,0
197,28.36363636,226.6783169,0
198,29.09090909,241.3356365,0
199,29.81818182,253.1220158,0
200,30.54545455,259.2114573,0
201,31.27272727,266.3331726,0
202,32,272.0586743,0
203,32.72727273,282.3274403,0
204,33.45454545,288.4680536,0
205,34.18181818,298.462123,0
206,34.90909091,301.9417492,0
207,35.63636364,309.6498499,0
208,36.36363636,317.0220829,0
209,37.09090909,325.2412593,0
210,37.81818182,337.6005822,0
211,38.54545455,345.991374,0
212,39.27272727,354.076747,0
213,0,356.0337638,0
214,0.6779661017,355.5047793,0
215,1.355932203,353.4274082,0
216,2.033898305,352.9812329,0
217,2.711864407,352.4064315,0
218,3.389830508,349.6256566,0
219,4.06779661,349.0427683,0
220,4.745762712,349.1647964,0
221,5.423728814,349.4276904,0
222,6.101694915,349.8945612,0
223,6.779661017,351.2179513,0
224,7.457627119,350.450279,0
225,8.13559322,355.1742974,0
226,8.813559322,359.1613994,0
227,9.491525424,351.6811265,0
228,10.16949153,345.787247,0
229,10.84745763,338.2811149,0
230,11.52542373,326.9693518,0
231,12.20338983,319.9944582,0
232,12.88135593,316.0777955,0
233,13.55932203,313.7148779,0
234,14.23728814,307.0737757,0
235,14.91525424,297.3421222,0
236,15.59322034,290.647444,0
237,16.27118644,282.3998676,0
238,16.94915254,272.9387579,0
239,17.62711864,266.0237104,0
240,18.30508475,259.152745,0
241,18.98305085,241.9184429,0
242,19.66101695,226.4881098,0
243,20.33898305,227.2955201,0
244,21.01694915,216.7498856,0
245,21.69491525,196.7705441,0
246,22.37288136,196.775175,0
247,23.05084746,197.019969,0
248,23.72881356,187.4915136,0
249,24.40677966,194.1839173,0
250,25.08474576,198.3145972,0
251,25.76271186,208.6573341,0
252,26.44067797,216.4978722,0
253,27.11864407,220.4741078,0
254,27.79661017,230.9120029,0
255,28.47457627,248.960928,0
256,29.15254237,251.9768663,0
257,29.83050847,260.7045094,0
258,30.50847458,266.8637008,0
259,31.18644068,283.0182593,0
260,31.86440678,286.0951366,0
261,32.54237288,296.4371904,0
262,33.22033898,298.9498668,0
263,33.89830508,307.3077643,0
264,34.57627119,318.0740139,0
265,35.25423729,324.5822143,0
266,35.93220339,331.6203691,0
267,36.61016949,342.5161601,0
268,37.28813559,346.2692807,0
269,37.96610169,349.7326238,0
270,38.6440678,357.525723,0
271,39.3220339,357.1053522,0
272,0,356.6198933,0
273,0.6666666667,353.9851615,0
274,1.333333333,352.6700905,0
275,2,353.1964385,0
276,2.666666667,353.6964767,0
277,3.333333333,353.4871177,0
278,4,354.4161464,0
279,4.666666667,354.855833,0
280,5.333333333,354.9860711,0
281,6,355.2140491,0
282,6.666666667,355.9342889,0
283,7.333333333,355.9317208,0
284,8,357.6181218,0
285,8.666666667,353.3570773,0
286,9.333333333,342.9592618,0
287,10,334.3028849,0
288,10.66666667,327.1795304,0
289,11.33333333,321.1113854,0
290,12,314.9861127,0
291,12.66666667,309.3468627,0
292,13.33333333,307.5738958,0
293,14,304.8634309,0
294,14.66666667,297.8856686,0
295,15.33333333,290.8008364,0
296,16,281.4708526,0
297,16.66666667,267.8626842,0
298,17.33333333,244.8451243,0
299,18,237.4350931,0
300,18.66666667,222.4530731,0
301,19.33333333,218.5233989,0
302,20,206.5307752,0
303,20.66666667,190.8901406,0
304,21.33333333,180.1998973,0
305,22,161.8664743,0
306,22.66666667,156.4439461,0
307,23.33333333,152.766545,0
308,24,166.0116205,0
309,24.66666667,190.3859565,0
310,25.33333333,193.6106869,0
311,26,202.0819656,0
312,26.66666667,219.5382011,0
313,27.33333333,244.2759646,0
314,28,258.5678486,0
315,28.66666667,275.1902614,0
316,29.33333333,283.353485,0
317,30,292.7970138,0
318,30.66666667,297.9779035,0
319,31.33333333,302.1658613,0
320,32,304.0270196,0
321,32.66666667,307.7325338,0
322,33.33333333,312.829098,0
323,34,317.7880886,0
324,34.66666667,325.4660272,0
325,35.33333333,331.9118406,0
326,36,341.0211,0
327,36.66666667,345.2654615,0
328,37.33333333,352.8909442,0
329,38,356.9143118,0
330,38.66666667,358.0581809,0
331,39.33333333,354.8691792,0
332,0,352.8933831,0
333,0.6666666667,351.3933642,0
334,1.333333333,351.6625693,0
335,2,352.7847284,0
336,2.666666667,351.8264119,0
337,3.333333333,353.6376278,0
338,4,354.8034864,0
339,4.666666667,355.3894074,0
340,5.333333333,356.6053687,0
341,6,357.4243766,0
342,6.666666667,353.9438862,0
343,7.333333333,348.6124864,0
344,8,339.9680761,0
345,8.666666667,330.108616,0
346,9.333333333,325.5718268,0
347,10,318.2393455,0
348,10.66666667,312.2555124,0
349,11.33333333,297.9002443,0
350,12,289.5832732,0
351,12.66666667,279.2504264,0
352,13.33333333,273.6824835,0
353,14,267.67357,0
354,14.66666667,254.301207,0
355,15.33333333,243.6499505,0
356,16,222.7406651,0
357,16.66666667,212.3751358,0
358,17.33333333,206.0931035,0
359,18,196.7967652,0
360,18.66666667,192.5556617,0
361,19.33333333,196.5171578,0
362,20,203.364279,0
363,20.66666667,206.4965833,0
