,Frames,Angles,label
573,21.95454545,350.917464,0
574,22.90909091,352.4325639,0
575,23.86363636,354.1221887,0
576,24.81818182,354.6157792,0
577,25.77272727,353.6476682,0
578,26.72727273,354.4564309,0
579,27.68181818,353.736324,0
580,28.63636364,354.8495083,0
581,29.59090909,354.3262748,0
582,30.54545455,354.078776,0
583,31.5,354.5004309,0
584,32.45454545,351.9051366,0
585,33.40909091,351.5847598,0
586,34.36363636,351.0461584,0
587,35.31818182,349.8631833,0
588,36.27272727,349.3705627,0
589,37.22727273,346.9287291,0
590,38.18181818,344.7842,0
591,39.13636364,340.8658161,0
592,40.09090909,337.1912426,0
593,41.04545455,334.879046,0
594,42,322.8145687,0
595,42.95454545,299.5934008,0
596,43.90909091,259.824078,0
597,44.86363636,167.6691849,0
598,45.81818182,105.7689563,0
599,46.77272727,84.33803568,0
600,47.72727273,69.48710073,0
601,48.68181818,64.19731046,0
602,49.63636364,53.92874942,0
603,50.59090909,50.10673949,0
604,51.54545455,46.64164792,0
605,52.5,44.44164399,0
606,53.45454545,43.13866246,0
607,54.40909091,42.50790815,0
608,55.36363636,42.42408807,0
609,56.31818182,43.55065947,0
610,57.27272727,45.76683729,0
611,58.22727273,47.20016615,0
612,59.18181818,47.94227986,0
613,60.13636364,47.35373612,0
614,61.09090909,46.36707431,0
615,62.04545455,47.20486532,0
616,0,49.20821444,0
617,0.9402985075,50.9663871,0
618,1.880597015,54.86989485,0
619,2.820895522,57.38941503,0
620,3.76119403,65.00742554,0
621,4.701492537,69.84298091,0
622,5.641791045,78.72586049,0
623,6.582089552,98.57031942,0
624,7.52238806,122.1311662,0
625,8.462686567,190.4088791,0
626,9.402985075,309.0602616,0
627,10.34328358,316.8113925,0
628,11.28358209,337.2099163,0
629,12.2238806,337.7104872,0
630,13.1641791,342.5616291,0
631,14.10447761,343.475727,0
632,15.04477612,346.0209833,0
633,15.98507463,347.2770688,0
634,16.92537313,349.4805288,0
635,17.86567164,350.1104361,0
636,18.80597015,352.1036493,0
637,19.74626866,351.4925932,0
638,20.68656716,351.4352606,0
639,21.62686567,353.341744,0
640,22.56716418,354.3590187,0
641,23.50746269,353.5971111,0
642,24.44776119,352.7129158,0
643,25.3880597,353.2487578,0
644,26.32835821,352.7438292,0
645,27.26865672,353.3152292,0
646,28.20895522,354.0236837,0
647,29.14925373,353.036134,0
648,30.08955224,352.5742766,0
649,31.02985075,352.0496908,0
650,31.97014925,351.6893573,0
651,32.91044776,351.1450459,0
652,33.85074627,349.3757537,0
653,34.79104478,348.048566,0
654,35.73134328,345.2757687,0
655,36.67164179,340.6161727,0
656,37.6119403,338.0976497,0
657,38.55223881,330.075333,0
658,39.49253731,306.6694358,0
659,40.43283582,270.5965157,0
660,41.37313433,144.5123028,0
661,42.31343284,89.35655816,0
662,43.25373134,81.92520306,0
663,44.19402985,73.8802784,0
664,45.13432836,65.1988894,0
665,46.07462687,57.97888768,0
