,0,1,2
50,8.152542372881356,353.8079381012975,44.727418647747626
51,8.779661016949152,349.48247492257684,45.77920630822706
52,9.40677966101695,345.0990780793161,49.6076434512351
53,10.033898305084746,332.1312262796165,57.02742138059252
54,10.661016949152541,319.1078040608297,63.83519386974929
55,11.288135593220339,307.64849516197586,70.63789835854192
56,11.915254237288135,295.3752462801099,76.68258845324651
57,12.542372881355933,280.86158606745306,81.83009221933493
58,13.169491525423728,270.515106229691,88.1355179554156
59,13.796610169491526,261.2243414111812,90.75029878480407
60,14.423728813559322,250.69242193745328,95.78177812746146
61,15.050847457627118,239.7915902862747,101.3434782251978
62,15.677966101694915,230.9974826732623,106.21459155633246
63,16.305084745762713,221.38125934080136,113.81394881934787
64,16.93220338983051,212.25177577916304,120.6348011207652
65,17.559322033898304,209.42693248185083,120.36868329032318
66,18.1864406779661,209.10435630772946,122.15424500352624
67,18.8135593220339,207.5114400800666,123.95022958540275
68,19.440677966101696,208.4143569373964,123.42341709471967
69,20.06779661016949,207.6501680522987,123.692157717803
70,20.694915254237287,208.9764541853318,122.55689831547684
71,21.322033898305083,208.68785820233126,124.0274107230239
72,21.949152542372882,213.20346018716674,120.25343067826837
73,22.576271186440678,219.76824186641113,117.8947068106745
74,23.203389830508474,220.63976034412644,119.37995876645047
75,23.83050847457627,229.46544392167175,115.28062949077055
76,24.45762711864407,234.33523902629662,112.38813316972936
77,25.084745762711865,243.97650183225485,107.09574743096664
78,25.71186440677966,258.0898173369006,97.48440085357308
79,26.338983050847457,263.738820912608,93.05813774308133
80,26.966101694915253,270.1964232633966,89.28848120807042
81,27.593220338983052,280.94401279035674,82.46577109519885
82,28.220338983050848,285.07055353968997,79.42255981993215
83,28.847457627118644,294.9948457244752,74.76254714547507
84,29.47457627118644,306.00146334551897,68.57055719112996
85,30.101694915254235,322.6262120872217,61.56869121632894
86,30.728813559322035,331.1363955666258,56.23334358768684
87,31.35593220338983,343.2466214933819,50.75952753400107
88,31.983050847457626,351.87532241526407,44.83853899535457
89,32.610169491525426,353.11893958104895,42.24256509184573
90,33.23728813559322,355.4719534104967,41.55420155181891
91,33.86440677966102,353.2146032105642,42.00345724447651
92,34.49152542372882,355.896367705143,41.27824824897206
93,35.11864406779661,357.15828249297215,42.30667666249005
94,35.74576271186441,356.9183825710303,42.14754008501792
95,36.3728813559322,357.45654683611394,40.92040439307134
96,0.0,358.98476068176933,40.81731293283375
97,0.5522388059701493,358.08883110796035,41.50167739710152
98,1.1044776119402986,355.37415876196053,41.11000019914714
99,1.6567164179104479,356.166583649087,41.47466058383953
100,2.208955223880597,356.02506212948435,41.29729081637806
101,2.7611940298507465,352.8771918655656,40.17604696222876
102,3.3134328358208958,348.78002092966335,41.10283533070779
103,3.865671641791045,349.4061990123918,41.13622812555999
104,4.417910447761194,346.79018191876355,41.15475842877823
105,4.970149253731344,346.8443316585034,41.34663210294223
106,5.522388059701493,346.3014818836491,41.01499909798143
107,6.074626865671642,348.5248450622717,41.11760219969336
108,6.6268656716417915,348.0306125739296,41.37370014262299
109,7.179104477611941,350.3159665494592,41.08128949897099
110,7.73134328358209,351.8728535292502,40.90379678810445
111,8.28358208955224,354.91283412503947,42.125512724944635
112,8.835820895522389,359.138658504148,41.25361858682499
113,9.388059701492537,354.0254696084498,40.37986663725111
114,9.940298507462687,346.1650556851673,41.28651960805695
115,10.492537313432837,340.5121042601196,42.28225190601808
116,11.044776119402986,329.70898165274156,46.692436751203616
117,11.597014925373134,317.7632949830911,51.999418604222654
118,12.149253731343284,312.758764379175,54.982575441212006
119,12.701492537313435,301.55518778075907,57.47094654453647
120,13.253731343283583,295.8404641248578,59.4272083454765
121,13.805970149253731,289.2648907467248,61.89292712641861
122,14.358208955223882,286.7669676238461,62.773987378404414
123,14.910447761194032,284.8534628071103,66.11026841057802
124,15.46268656716418,278.929807306964,71.07373955966959
125,16.01492537313433,272.64954034532,73.0959468370461
126,16.56716417910448,265.33454434801973,75.4410649678133
127,17.11940298507463,255.8414556659158,78.74585199772396
128,17.671641791044777,251.1249778175902,77.76275554972736
129,18.223880597014926,249.37474184277443,83.8803442534435
130,18.776119402985074,246.2911983004588,82.94940996013827
131,19.328358208955226,245.55981481394468,83.13376359602609
132,19.880597014925375,247.0045910686991,81.2250740626552
133,20.432835820895523,249.00147200463323,78.54379451150749
134,20.985074626865675,247.81715818368804,76.08677739156796
135,21.537313432835823,243.97403613396446,70.82441033420744
136,22.08955223880597,248.31458037037254,69.01807801573837
137,22.64179104477612,260.3331929697913,66.7758157036824
138,23.19402985074627,267.61973439900925,62.61783559359958
139,23.74626865671642,282.6609174420229,60.06193782504579
140,24.29850746268657,288.60148813301976,58.35009434355466
141,24.850746268656717,298.5453866031886,56.02306255370966
142,25.40298507462687,309.3507458701488,55.30430808697088
143,25.955223880597018,315.5851786199963,52.51891596230465
144,26.507462686567166,325.3231432442236,49.91696905836664
145,27.059701492537314,337.3092919545172,47.66588555699759
146,27.611940298507463,347.6493514144595,45.54398483849558
147,28.164179104477615,354.2011384314368,43.470110595142515
148,28.716417910447763,355.74301265543215,41.8046372679266
149,29.26865671641791,355.0219805479763,41.247266510896885
150,29.820895522388064,349.4220450512662,40.61404308803959
151,30.373134328358212,349.18886239300195,41.67191986216409
152,30.92537313432836,348.51742747683306,41.4469026950526
153,31.47761194029851,350.61023841966,41.617271518614814
154,32.02985074626866,353.1874053972892,39.75975034741107
155,32.582089552238806,353.5576836125739,40.56720506580622
156,33.13432835820896,352.44855651401224,40.670054054328276
157,33.68656716417911,352.93903239831087,41.365087274079606
158,34.23880597014926,354.78389381388797,42.01659852843961
159,34.791044776119406,356.56533009283237,42.28259341547658
160,35.343283582089555,357.3520312814344,41.493399207827466
161,35.8955223880597,356.3377755104442,41.70564733628561
162,36.44776119402985,356.3138561879708,42.4518694087716
163,0.0,356.1566079304331,42.34632932571656
164,0.8043478260869565,354.80677130514187,43.535694071552975
165,1.608695652173913,355.8959032522794,42.872861778643674
166,2.4130434782608696,352.1848529280707,44.47483825224056
167,3.217391304347826,349.91268486010495,45.21449309783958
168,4.021739130434783,343.8882940876136,45.97574500159418
169,4.826086956521739,333.90033087938554,46.221997226835235
170,5.630434782608695,324.3158952473218,49.533149993052355
171,6.434782608695652,316.17712379460465,53.23517057980721
172,7.239130434782609,303.23507280712374,58.21029403162284
173,8.043478260869566,296.3507202369928,61.12750197708114
174,8.847826086956522,296.49040124798523,63.050377813358146
175,9.652173913043478,292.73542278950066,68.68564587864468
176,10.456521739130435,289.51147787860623,71.29926557587424
177,11.26086956521739,284.34751335661815,77.85187585801768
178,12.065217391304348,276.46139060129974,81.72705198551611
179,12.869565217391305,272.3542066080743,82.12814801433593
180,13.673913043478262,263.547565597935,83.22235114956115
181,14.478260869565219,258.85166710957867,83.58234309995585
182,15.282608695652174,255.22837788601544,82.78059500461224
183,16.086956521739133,252.4076327022052,84.6826660846774
184,16.891304347826086,254.59440655744402,82.08540469051
185,17.695652173913043,259.76996874064287,79.37390155228498
186,18.5,265.5854171962343,75.95726334452618
187,19.304347826086957,268.89649483037056,70.97070615603995
188,20.108695652173914,275.6571458444434,66.51680810016634
189,20.91304347826087,283.2285744639426,62.40118199312678
190,21.717391304347828,288.7378733503666,59.64703115372419
191,22.52173913043478,297.66483497292495,58.91758061074517
192,23.32608695652174,306.3620563525606,56.51301934363135
193,24.130434782608695,320.2778054477402,54.148831324701476
194,24.934782608695652,330.2376692577229,49.272649993202656
195,25.73913043478261,339.58595792942253,46.99214545198378
196,26.543478260869566,349.3250563650521,45.39421586547012
197,27.347826086956523,352.35034841166015,42.79737111284211
198,28.15217391304348,354.76137786791793,41.37374112375801
199,28.956521739130437,354.7679384919868,39.3618747527849
200,29.76086956521739,355.96973759720726,39.99229438298791
201,30.565217391304348,355.8319690391824,40.675770922663574
202,31.369565217391305,355.4878094672838,41.37984048268683
203,32.173913043478265,356.41895549645335,41.135227502846575
204,32.97826086956522,355.66289453646795,41.5453223058979
205,33.78260869565217,354.7767457935505,41.92897403157752
206,34.58695652173913,355.6959253312941,41.40587716380292
207,35.391304347826086,355.5751129452549,41.22852788690895
208,36.19565217391305,355.6347678174658,41.509825812781344
209,0.0,357.57704139098564,41.24970147333599
210,0.5441176470588235,357.6960815703063,39.760190894612535
211,1.088235294117647,357.9227072469673,40.00417891214373
212,1.6323529411764706,357.6775854180339,38.69711293143507
213,2.176470588235294,354.70209546838794,37.20918695659906
214,2.7205882352941173,353.59803637019036,37.94381136787437
215,3.264705882352941,354.4824092639236,38.200824556152774
216,3.8088235294117645,352.60872445004907,39.23971340438464
217,4.352941176470588,354.4979684348529,41.45219267656478
218,4.897058823529411,353.74444830523873,41.83963515723375
219,5.441176470588235,354.23373209415615,42.636608950347515
220,5.985294117647058,353.20264673705105,43.092462605743336
221,6.529411764705882,350.6307799862177,44.987525911720056
222,7.073529411764706,352.5500768033696,43.61126328453
223,7.617647058823529,352.66643590607,43.74245072791843
224,8.161764705882351,351.6209934913295,44.381756434231626
225,8.705882352941176,353.9546778854261,43.331608019152995
226,9.25,353.0499100468312,45.18783828460361
227,9.794117647058822,354.717951525175,43.475492784208484
228,10.338235294117647,356.72304917868064,42.908382177422325
229,10.88235294117647,356.8289034504375,42.51478569631117
230,11.426470588235293,350.42886957643947,41.73765360273629
231,11.970588235294116,349.1710219388899,40.645516599735004
232,12.51470588235294,344.07847387486345,40.798085950320164
233,13.058823529411764,342.50593210149475,40.60259910608523
234,13.602941176470587,342.96471590804447,41.81829764626663
235,14.147058823529411,339.7806966405723,42.90245015812817
236,14.691176470588234,340.387763854003,42.821864171205775
237,15.235294117647058,340.59348915180385,41.22398922620548
238,15.77941176470588,338.92248701382584,42.95142602957174
239,16.323529411764703,333.0729454416212,44.331277921170646
240,16.86764705882353,324.39998489391735,45.912548676298634
241,17.41176470588235,319.2526177316123,46.18901082823866
242,17.955882352941174,307.5882665538747,48.03314141357459
243,18.5,298.30654490582594,49.49423499025621
244,19.044117647058822,289.58976186440725,49.92918826679179
245,19.588235294117645,273.50018576493176,55.11433320539614
246,20.132352941176467,267.36577430528985,58.07112209709466
247,20.676470588235293,252.64523449286247,61.59159967080516
248,21.220588235294116,248.2479655353974,64.41542526993105
249,21.76470588235294,245.42568355902398,70.49389748027053
250,22.308823529411764,236.40242992954686,75.6573087569359
251,22.852941176470587,233.96567115068558,76.2221995522418
252,23.39705882352941,224.43004405043078,77.21786354831124
253,23.941176470588232,217.60413057883846,77.78057551327191
254,24.485294117647058,214.02587643493882,79.56213473562136
255,25.02941176470588,214.76589328056386,78.88432725295681
256,25.573529411764703,213.03957662822148,77.59742399067802
257,26.11764705882353,215.45759336800023,76.3495484293167
258,26.66176470588235,219.20150692002932,72.97569452651885
259,27.205882352941174,222.54323161297145,72.39307939031677
260,27.749999999999996,223.2266193601879,68.5392544341638
261,28.294117647058822,230.5176687142581,62.743948206434695
262,28.838235294117645,243.12167633687108,55.08761350536305
263,29.382352941176467,248.2451241767027,52.52754590632097
264,29.92647058823529,256.80858313163293,51.2915002326021
265,30.470588235294116,267.475617407522,50.48065091018945
266,31.01470588235294,283.4953753133017,46.2854394389409
267,31.55882352941176,290.6374719019522,43.509896447057834
268,32.10294117647059,306.2276518900731,40.72966453030956
269,32.647058823529406,320.4088867958254,39.92406420827407
270,33.19117647058823,333.1945947532048,41.97224669506413
271,33.73529411764706,347.8592704484106,39.44040143767254
272,34.27941176470588,355.048727568766,38.563828619971446
273,34.8235294117647,355.67792459510764,38.73085748102952
274,35.36764705882353,352.43012866363154,38.92051475880785
275,35.91176470588235,348.0164194408343,38.077901641660056
276,36.455882352941174,342.023283613985,38.025462864307286
277,0.0,338.93024246625737,37.74739561791231
278,0.8043478260869565,341.45241640315527,37.92851174413354
279,1.608695652173913,343.19149184886726,37.76234690200547
280,2.4130434782608696,340.06632149128393,37.66477764971184
281,3.217391304347826,339.469089750258,38.029827355186924
282,4.021739130434783,341.10217432042964,37.97709487969984
283,4.826086956521739,341.12618926555143,38.42595783648015
284,5.630434782608695,345.7225277288422,37.00022756422627
285,6.434782608695652,342.86156274873326,37.46850874881693
286,7.239130434782609,343.9761029995833,38.16923493124147
287,8.043478260869566,354.46145424355,37.67949670737321
288,8.847826086956522,352.95948562715154,37.26678594186978
289,9.652173913043478,356.510815165343,37.3501449855952
290,10.456521739130435,353.4487694160689,39.36178596032569
291,11.26086956521739,347.6935290780111,41.14964944727906
292,12.065217391304348,336.159548908685,40.65988731774871
293,12.869565217391305,327.4883642101653,45.39629907316698
294,13.673913043478262,317.4651435654417,45.35013723966145
295,14.478260869565219,308.5606122841177,46.491700906591525
296,15.282608695652174,298.93516819627723,49.87646603658846
297,16.086956521739133,292.7248460141998,52.16628012564607
298,16.891304347826086,285.21814026727566,55.3061693135197
299,17.695652173913043,275.2658033257584,61.2030848504365
300,18.5,261.64088732790356,66.68160007427123
301,19.304347826086957,261.7954749993885,70.28632803139385
302,20.108695652173914,256.27576690466935,74.94628606433757
303,20.91304347826087,249.0382389129354,78.7419041483837
304,21.717391304347828,247.1172140579235,80.07740420660713
305,22.52173913043478,244.25110275764604,77.63730546524172
306,23.32608695652174,241.48367403049696,76.95743526544783
307,24.130434782608695,241.7761632213244,74.63675555153094
308,24.934782608695652,243.78343970517525,76.61830954296752
309,25.73913043478261,245.51927081103148,75.29475548560245
310,26.543478260869566,247.27239595586616,71.42651200011159
311,27.347826086956523,250.9064527452848,65.8747088464826
312,28.15217391304348,256.25882120533856,60.07040042942743
313,28.956521739130437,265.97614499789404,56.920170335150395
314,29.76086956521739,276.6925752018607,52.191384485940446
315,30.565217391304348,288.95787374353273,49.28499897522204
316,31.369565217391305,295.4648447016421,48.428346404235285
317,32.173913043478265,306.4499608871787,46.13118644672533
318,32.97826086956522,315.15574732403365,44.69573681528252
319,33.78260869565217,325.7941631073004,42.23848746891123
320,34.58695652173913,333.91815767311925,42.28496349111858
321,35.391304347826086,339.81255628532693,42.964177992752155
322,36.19565217391305,348.0014066850386,42.684379293402586
323,0.0,353.5291980812693,50.67065311252087
324,0.6851851851851852,353.89860203234025,50.72855262611506
325,1.3703703703703705,354.0733628949099,50.04155512392226
326,2.055555555555556,355.5300610174895,49.00123876615386
327,2.740740740740741,357.15867864394403,48.41182759172761
328,3.425925925925926,358.3211158237199,46.84166272419006
329,4.111111111111112,356.34709553093774,45.92389020541545
330,4.796296296296297,349.89243016149237,43.30469707382314
331,5.481481481481482,343.8722194647731,42.4727322215914
332,6.166666666666667,346.9930695003353,44.05862701478749
333,6.851851851851852,345.18320597406534,44.62287577231142
334,7.537037037037037,343.1322777512289,44.93648049295796
335,8.222222222222223,343.3428251625837,46.407091938247994
336,8.907407407407408,339.311220400248,49.18999445896175
337,9.592592592592593,338.6140493312864,49.80203746520284
338,10.277777777777779,335.8733266437921,50.380465695443704
339,10.962962962962964,332.07873308812145,52.7884488873317
340,11.648148148148149,332.03279323576396,58.32146902074314
341,12.333333333333334,337.0197875563571,64.73335008522763
342,13.018518518518519,340.6676686486558,67.92522042777965
343,13.703703703703704,333.3128526484944,74.71150514180755
344,14.38888888888889,332.68163024369284,78.83502011733849
345,15.074074074074074,323.01284177537946,86.47156093019542
346,15.75925925925926,320.13026971920226,85.72463876331952
347,16.444444444444446,318.472213977425,87.32883163330207
348,17.12962962962963,316.07623825809793,90.4611837074266
349,17.814814814814817,316.5886527100106,89.02542330237655
350,18.5,314.1161925323577,89.48982152442406
351,19.185185185185187,316.6439226007743,88.63013293435124
352,19.87037037037037,327.4914651160485,81.32252720173294
353,20.555555555555557,333.08974770697944,75.58154146847295
354,21.24074074074074,340.16886995148246,70.97812374147858
355,21.925925925925927,343.7388085674387,67.02418187247156
356,22.611111111111114,341.8023133339567,64.77113469171614
357,23.296296296296298,341.9776716107076,59.81250614674609
358,23.981481481481485,337.6403922047228,58.13417157332305
359,24.666666666666668,341.1324083801618,53.48093444652261
360,25.351851851851855,342.99243281569636,51.689211902688186
361,26.037037037037038,346.1785794597239,50.722682078523434
362,26.722222222222225,346.71185330936186,48.630065796087855
363,27.40740740740741,346.7860428241265,46.933648296837205
364,28.092592592592595,346.2387807470684,44.87621431881636
365,28.77777777777778,344.0787917060309,43.36455685170913
366,29.462962962962965,346.5441211661904,43.08872649226734
367,30.14814814814815,350.66555293402445,43.6352235881384
368,30.833333333333336,355.6383404611439,44.021962559322866
369,31.51851851851852,358.72468438101924,44.357410224935116
370,32.2037037037037,359.21386890482256,45.82257459436206
371,32.88888888888889,356.5555592798536,46.96046703461326
372,33.574074074074076,355.98094912535873,48.067688510396515
373,34.25925925925926,355.9509372741457,48.80808784661507
374,34.94444444444445,356.3686170022703,48.85636020857413
375,35.62962962962963,356.34238907585745,48.156825894159766
376,36.31481481481482,359.05111915727946,47.85397872145599
377,0.0,358.7925864792818,48.213516464270874
378,0.6851851851851852,358.6192326356812,48.006650524878694
379,1.3703703703703705,357.59199950526795,49.61120880998185
380,2.055555555555556,355.1701373689865,50.263082064367865
381,2.740740740740741,357.3508118652965,50.23466164723144
382,3.425925925925926,357.1192411316764,49.51583887860096
383,4.111111111111112,357.3571502808463,49.21707274392626
384,4.796296296296297,357.98286391071116,48.717656142004095
385,5.481481481481482,357.79704178415176,49.40034037973604
386,6.166666666666667,359.1269378995323,48.67164115756572
387,6.851851851851852,359.08381208511287,49.03339871186086
388,7.537037037037037,357.1739582318595,47.21961124191271
389,8.222222222222223,353.45552128543454,45.890507655847
390,8.907407407407408,351.0101596559426,46.32218585667557
391,9.592592592592593,345.4631481073875,44.07118773267114
392,10.277777777777779,344.51377549104666,45.45639107748475
393,10.962962962962964,341.6866782313084,46.24057875647225
394,11.648148148148149,338.46306116949415,48.376273042003106
395,12.333333333333334,339.2982567012033,51.5983977074837
396,13.018518518518519,334.5676676820525,54.03642007134141
397,13.703703703703704,335.46105642549014,55.79789512243643
398,14.38888888888889,331.20900411996877,60.62174012942003
399,15.074074074074074,327.13233741195495,61.985209812294656
400,15.75925925925926,327.003137553615,64.43476153547135
401,16.444444444444446,331.2161721761316,69.05317835788306
402,17.12962962962963,329.5481443581661,71.27706746107171
403,17.814814814814817,327.34891906807036,74.27323922352451
404,18.5,317.6603367115423,78.6039889686628
405,19.185185185185187,311.6983602076865,83.41787897493111
406,19.87037037037037,306.4326941689569,87.10012274894419
407,20.555555555555557,307.0777508945513,88.33405789420952
408,21.24074074074074,305.9461797943769,88.41140295637075
409,21.925925925925927,299.8910941517555,91.2714490486652
410,22.611111111111114,304.1091730963453,89.33137479605811
411,23.296296296296298,307.8368717792848,85.22259936875606
412,23.981481481481485,315.6246124897983,81.76939915837019
413,24.666666666666668,320.35406769754695,76.51636896960508
414,25.351851851851855,319.67841172447095,71.82005383970937
415,26.037037037037038,326.8929356390803,70.16963424942418
416,26.722222222222225,331.5235443491605,65.57294425876228
417,27.40740740740741,335.2751623545734,60.280360444513626
418,28.092592592592595,335.92237741994546,59.74850727422307
419,28.77777777777778,343.4933006054461,55.15483281207973
420,29.462962962962965,347.85003239018715,53.14452713933197
421,30.14814814814815,346.1675792126946,55.890683242311056
422,30.833333333333336,353.4173059222861,51.87622931235231
423,31.51851851851852,351.92567456982545,50.420664773803814
424,32.2037037037037,352.9326530016261,48.7603618997896
425,32.88888888888889,352.01651972825226,48.89410383392762
426,33.574074074074076,352.32152865582833,48.19552916109164
427,34.25925925925926,352.42139968187223,45.170896000367385
428,34.94444444444445,353.9094383548296,44.84858961871824
429,35.62962962962963,357.2066302143832,42.33098189065154
430,36.31481481481482,356.79108150527964,42.47966827869355
431,0.0,355.01421781061345,44.50531455631715
432,0.7254901960784313,350.3589247968729,46.523037814503546
433,1.4509803921568627,343.7456487745214,50.43696502025805
434,2.176470588235294,331.4371697769165,56.744794982926564
435,2.9019607843137254,322.43799939445285,61.84782738732902
436,3.627450980392157,313.5813477392107,67.04922134596883
437,4.352941176470588,302.5392267948612,74.54010837477526
438,5.078431372549019,285.45281190677895,81.58457423942964
439,5.803921568627451,272.94647598929714,85.96782081852865
440,6.529411764705882,262.2909574123487,91.18104466481093
441,7.254901960784314,246.2067225208041,98.09804553917454
442,7.980392156862745,237.47448959148286,102.073980617309
443,8.705882352941176,228.70979960322575,107.67361558569557
444,9.431372549019608,222.11581203509039,112.49652144166829
445,10.156862745098039,215.33484803842592,118.59545689876114
446,10.882352941176471,214.16719304886638,121.03007782841219
447,11.607843137254902,204.08544451314486,129.13967071299504
448,12.333333333333332,201.39830465968927,129.67164682669065
449,13.058823529411764,197.44270988490314,132.02528903354204
450,13.784313725490195,189.8071184683408,138.09981339454126
451,14.509803921568627,188.40406100903678,139.23770924988705
452,15.235294117647058,189.89315836131544,136.45228980446413
453,15.96078431372549,188.88180542072251,137.7593831059295
454,16.686274509803923,189.16775812051424,137.45280323484428
455,17.41176470588235,190.9506355693735,136.01280811250885
456,18.137254901960784,193.40959929322648,133.13254466027115
457,18.862745098039216,197.24845930490795,130.38016967005277
458,19.588235294117645,200.66496090888336,128.99056768341367
459,20.313725490196077,210.68992325184539,124.25389979590152
460,21.03921568627451,215.80292090224688,119.38452133281604
461,21.764705882352942,225.26403063865683,112.65518673608769
462,22.49019607843137,233.98535575587357,106.01135927757873
463,23.215686274509803,240.06341815486286,100.78904444951118
464,23.941176470588236,251.5773275859418,94.83213594601958
465,24.666666666666664,260.16335348588973,90.33756411363854
466,25.392156862745097,273.3331603189682,81.61819926071362
467,26.11764705882353,282.1784601998098,81.57341371032585
468,26.84313725490196,296.72430426383585,73.8650124772112
469,27.56862745098039,307.4354479013848,68.12429312132883
470,28.294117647058822,322.7804377586806,61.84574417963217
471,29.019607843137255,334.21157895739736,54.687944986079756
472,29.745098039215684,343.64965729592603,48.953751875949344
473,30.470588235294116,354.53669196498123,43.10275570082255
474,31.19607843137255,357.4878154421343,40.02274678140241
475,31.92156862745098,352.94108509752755,37.56043967995072
476,32.64705882352941,350.4910825818656,37.83163234094608
477,33.372549019607845,352.7621068205165,39.33756952462341
478,34.09803921568627,353.9962127205111,39.063504769082066
479,34.8235294117647,353.2918836132994,38.215632406273365
480,35.549019607843135,352.3168194677667,37.83914554903309
481,36.27450980392157,348.48883994743306,36.65873859629315
482,0.0,349.20318211196803,37.403277027148725
483,0.6727272727272727,350.0469973424097,37.96150838801387
484,1.3454545454545455,350.5076936019271,38.842513998486304
485,2.018181818181818,351.1006359841542,38.99835842477849
486,2.690909090909091,351.4192369881787,38.80274180694932
487,3.3636363636363638,352.81938478689625,39.572299220734656
488,4.036363636363636,355.77269028211805,40.15089820570478
489,4.709090909090909,357.2729003521763,41.13893288047131
490,5.381818181818182,359.0357994977133,42.699364728441594
491,6.054545454545455,357.0846393933411,45.04338319875242
492,6.7272727272727275,352.4147707559117,46.642275841939046
493,7.4,344.79282605731106,49.88981905641584
494,8.072727272727272,340.1009642107542,51.89571584205435
495,8.745454545454546,331.7668766685314,58.646422100695666
496,9.418181818181818,312.9842252812115,66.89992707109069
497,10.090909090909092,307.245992114187,71.55080778262747
498,10.763636363636364,287.18597240866967,79.24155297673764
499,11.436363636363636,273.10885690662496,89.316867474261
500,12.10909090909091,257.80251225965316,96.54991486189944
501,12.781818181818181,253.75401325177648,94.98125946616847
502,13.454545454545455,244.59851349958956,100.927478723609
503,14.127272727272727,233.96149107491354,108.77514068371104
504,14.8,227.8668586369978,111.4148653639484
505,15.472727272727273,217.97838396422014,118.63795433577695
506,16.145454545454545,207.40844082738278,126.84032851004527
507,16.818181818181817,199.97861568975628,132.40286189086035
508,17.490909090909092,206.94178864290916,129.16201909195934
509,18.163636363636364,201.04383150214397,131.61315541902346
510,18.836363636363636,199.4149270077443,133.32168625876713
511,19.509090909090908,197.34838497246523,134.97508381153045
512,20.181818181818183,198.82715507871885,133.73372425063732
513,20.854545454545455,202.0476029327582,132.2142940282546
514,21.527272727272727,206.09670982747102,129.77072555079087
515,22.2,212.9935343230264,126.18599638755805
516,22.87272727272727,212.92567639362233,125.72323741091135
517,23.545454545454547,220.95272644208558,121.67876821464498
518,24.21818181818182,227.26047444248405,115.76662477097364
519,24.89090909090909,232.54949972817514,110.38037174244744
520,25.563636363636363,241.93027277956742,104.4242896918454
521,26.236363636363638,247.3192373931941,98.82977736533634
522,26.90909090909091,254.29327034712733,94.7219786550856
523,27.581818181818182,267.5149592971413,87.81983344216678
524,28.254545454545454,271.26757451017295,82.88394942713288
525,28.927272727272726,280.93656788416143,80.00104269168638
526,29.6,291.2472028891592,74.77215722163727
527,30.272727272727273,305.5119027065692,67.48410632061271
528,30.945454545454545,316.14904807465024,63.68589959487115
529,31.618181818181817,325.66455343761015,59.054157073388744
530,32.29090909090909,340.0806648885409,51.55564072327942
531,32.96363636363636,350.32059377525076,46.253211191342196
532,33.63636363636363,356.9933607452731,42.18185837050265
533,34.30909090909091,356.9098484770335,39.04095148444269
534,34.981818181818184,354.2949242136724,39.79869950115307
535,35.654545454545456,353.2512713084945,38.87232435911882
536,36.32727272727273,354.1208363521072,39.502750819511
537,0.0,355.01538622770374,38.97125623415187
538,0.578125,356.32040315166137,39.05584812702248
539,1.15625,356.2336324284455,39.31393707009517
540,1.734375,355.80994213385134,40.0252773664899
541,2.3125,353.62985503381,39.94420302104185
542,2.890625,354.49312264300784,39.53913182212507
543,3.46875,356.7560189565464,39.64737666009144
544,4.046875,354.29418655324207,39.897928489415015
545,4.625,353.37512995890347,40.29401798957322
546,5.203125,353.8677368622232,40.3411258042788
547,5.78125,353.9970050224548,40.5764121608074
