,Frames,Angles,label
183,21.01694915,157.4480627,0
184,21.69491525,156.5711211,0
185,22.37288136,157.8085328,0
186,23.05084746,169.1110205,0
187,23.72881356,171.4266459,0
188,24.40677966,178.7012445,0
189,25.08474576,167.3974044,0
190,25.76271186,144.8730251,0
191,26.44067797,149.1895408,0
192,27.11864407,118.0353814,0
193,27.79661017,99.17803505,0
194,28.47457627,89.42359601,0
195,29.15254237,80.3151426,0
196,29.83050847,68.86826465,0
197,30.50847458,61.75042889,0
198,31.18644068,58.57029281,0
199,31.86440678,51.32613612,0
200,32.54237288,48.74462856,0
201,33.22033898,43.82343628,0
202,33.89830508,40.71572753,0
203,34.57627119,36.62900678,0
204,35.25423729,35.81775789,0
205,35.93220339,33.57197803,0
206,36.61016949,30.68742864,0
207,37.28813559,29.94350151,0
208,37.96610169,29.63917902,0
209,38.6440678,29.67321385,0
210,39.3220339,30.32372107,0
211,0,52.23079126,0
212,0.6060606061,50.44342638,0
213,1.212121212,48.70736988,0
214,1.818181818,47.01711662,0
215,2.424242424,45.91382934,0
216,3.03030303,45.26278254,0
217,3.636363636,43.95858523,0
218,4.242424242,42.47406411,0
219,4.848484848,42.037294,0
220,5.454545455,41.37495348,0
221,6.060606061,41.14734084,0
222,6.666666667,40.73439444,0
223,7.272727273,40.26034857,0
224,7.878787879,39.99269736,0
225,8.484848485,39.92229177,0
226,9.090909091,40.19624383,0
227,9.696969697,40.11837284,0
228,10.3030303,39.78429122,0
229,10.90909091,40.48104564,0
230,11.51515152,41.73707987,0
231,12.12121212,42.84298995,0
232,12.72727273,44.92172387,0
233,13.33333333,48.76053607,0
234,13.93939394,52.28514591,0
235,14.54545455,55.76516827,0
236,15.15151515,59.01525232,0
237,15.75757576,61.73602402,0
238,16.36363636,67.83074525,0
239,16.96969697,69.38932612,0
240,17.57575758,79.47492005,0
241,18.18181818,84.71523243,0
242,18.78787879,87.5991432,0
243,19.39393939,94.98233864,0
244,20,100.1343435,0
245,20.60606061,108.3405426,0
246,21.21212121,115.5081431,0
247,21.81818182,127.8279192,0
248,22.42424242,134.1636027,0
249,23.03030303,140.012403,0
250,23.63636364,150.4505713,0
251,24.24242424,157.6874162,0
252,24.84848485,160.7353745,0
253,25.45454545,164.2756938,0
254,26.06060606,159.5970278,0
255,26.66666667,160.5368755,0
256,27.27272727,150.7231778,0
257,27.87878788,143.7809462,0
258,28.48484848,139.356978,0
259,29.09090909,135.1198019,0
260,29.6969697,122.6150642,0
261,30.3030303,115.0049494,0
262,30.90909091,105.1935329,0
263,31.51515152,96.01040505,0
264,32.12121212,90.08272293,0
265,32.72727273,86.38955085,0
266,33.33333333,80.91127468,0
267,33.93939394,76.05079596,0
268,34.54545455,72.07656159,0
269,35.15151515,67.45433353,0
270,35.75757576,62.22146606,0
271,36.36363636,58.1314395,0
272,36.96969697,54.57838534,0
273,37.57575758,51.21612226,0
274,38.18181818,47.95796152,0
